12924214,81,38,2025,lift.main.ImprovedBrain2,1,6382
119050836,165,64,4125,lift.main.LiftBrain,1,28860
11249399,77,46,1925,lift.main.ImprovedBrain2,1,5843
2714862,47,56,1175,lift.main.LiftBrain,1,2310
79395253,145,66,3625,lift.main.LiftBrain,1,21902
53532430,131,16,3275,lift.main.ImprovedBrain2,1,16345
15106,29,2,725,lift.main.ImprovedBrain2,1,20
88508133,151,46,3775,lift.main.LiftBrain,1,23445
73319079,145,6,3625,lift.main.LiftBrain,1,20225
3046794,49,96,1225,lift.main.LiftBrain,1,2487
2243417,45,68,1125,lift.main.LiftBrain,1,1994
16202019,85,98,2125,lift.main.LiftBrain,1,7624
61967719,137,88,3425,lift.main.ImprovedBrain2,1,18092
157253,35,6,875,lift.main.ImprovedBrain2,1,179
93914140,153,36,3825,lift.main.LiftBrain,1,24552
49299939,129,4,3225,lift.main.LiftBrain,1,15286
28450236,105,90,2625,lift.main.ImprovedBrain2,1,10838
440643,27,70,675,lift.main.ImprovedBrain2,1,652
38693553,115,82,2875,lift.main.LiftBrain,1,13458
12974360,81,96,2025,lift.main.ImprovedBrain2,1,6407
19546485,93,80,2325,lift.main.ImprovedBrain2,1,8407
116621266,165,52,4125,lift.main.LiftBrain,1,28271
39237548,117,84,2925,lift.main.ImprovedBrain2,1,13414
78501409,145,28,3625,lift.main.LiftBrain,1,21655
404123,25,88,625,lift.main.LiftBrain,1,646
20931376,101,4,2525,lift.main.LiftBrain,1,8289
11137638,95,2,2375,lift.main.ImprovedBrain2,1,4689
39153,13,92,325,lift.main.ImprovedBrain2,1,120
46332216,121,84,3025,lift.main.LiftBrain,1,15316
3633595,53,52,1325,lift.main.LiftBrain,1,2742
200582,21,98,525,lift.main.LiftBrain,1,382
4391547,55,82,1375,lift.main.LiftBrain,1,3193
2352300,47,46,1175,lift.main.LiftBrain,1,2001
495,5,44,125,lift.main.LiftBrain,1,3
18922681,91,22,2275,lift.main.LiftBrain,1,8317
65099131,135,78,3375,lift.main.LiftBrain,1,19288
2252437,45,52,1125,lift.main.LiftBrain,1,2002
56895312,129,98,3225,lift.main.LiftBrain,1,17641
34616716,109,42,2725,lift.main.LiftBrain,1,12703
457025,27,54,675,lift.main.LiftBrain,1,677
4173603,55,44,1375,lift.main.LiftBrain,1,3035
362890,25,94,625,lift.main.LiftBrain,1,580
97430081,159,92,3975,lift.main.ImprovedBrain2,1,24510
3272,11,38,275,lift.main.ImprovedBrain2,1,11
58358334,131,80,3275,lift.main.LiftBrain,1,17819
21080155,93,92,2325,lift.main.LiftBrain,1,9066
19788214,91,78,2275,lift.main.LiftBrain,1,8698
2874,11,18,275,lift.main.LiftBrain,1,10
111144031,167,4,4175,lift.main.LiftBrain,1,26621
1658036,41,46,1025,lift.main.LiftBrain,1,1617
50412800,127,12,3175,lift.main.LiftBrain,1,15878
875364,33,84,825,lift.main.LiftBrain,1,1061
1997060,43,74,1075,lift.main.LiftBrain,1,1857
1530353,39,94,975,lift.main.LiftBrain,1,1569
3450617,51,54,1275,lift.main.LiftBrain,1,2706
18076527,89,74,2225,lift.main.LiftBrain,1,8124
4317866,59,12,1475,lift.main.LiftBrain,1,2927
457629,27,96,675,lift.main.LiftBrain,1,677
9373195,75,10,1875,lift.main.LiftBrain,1,4999
3318191,51,90,1275,lift.main.LiftBrain,1,2602
1060727,37,28,925,lift.main.LiftBrain,1,1146
15968027,85,76,2125,lift.main.LiftBrain,1,7514
9130089,71,48,1775,lift.main.LiftBrain,1,5143
92121,17,84,425,lift.main.LiftBrain,1,216
102806257,161,40,4025,lift.main.ImprovedBrain2,1,25541
7901775,69,70,1725,lift.main.ImprovedBrain2,1,4580
79356011,145,76,3625,lift.main.LiftBrain,1,21891
30716853,119,2,2975,lift.main.LiftBrain,1,10324
35581942,113,62,2825,lift.main.ImprovedBrain2,1,12595
123012492,167,96,4175,lift.main.LiftBrain,1,29464
45479,17,30,425,lift.main.LiftBrain,1,107
4033937,55,38,1375,lift.main.LiftBrain,1,2933
129611,19,62,475,lift.main.LiftBrain,1,272
50632381,125,66,3125,lift.main.LiftBrain,1,16202
67401936,141,70,3525,lift.main.ImprovedBrain2,1,19121
103798135,159,60,3975,lift.main.LiftBrain,1,26112
4142976,57,16,1425,lift.main.LiftBrain,1,2907
24613750,101,38,2525,lift.main.ImprovedBrain2,1,9748
100872427,159,10,3975,lift.main.LiftBrain,1,25376
69677525,139,90,3475,lift.main.LiftBrain,1,20051
4110792,55,60,1375,lift.main.LiftBrain,1,2989
5094772,61,12,1525,lift.main.LiftBrain,1,3340
75404409,143,16,3575,lift.main.LiftBrain,1,21092
2543785,61,4,1525,lift.main.LiftBrain,1,1668
93764959,159,10,3975,lift.main.ImprovedBrain2,1,23588
6506,11,52,275,lift.main.ImprovedBrain2,1,23
56372880,129,72,3225,lift.main.LiftBrain,1,17479
3354573,53,46,1325,lift.main.ImprovedBrain2,1,2531
23455534,97,38,2425,lift.main.LiftBrain,1,9672
16087520,85,98,2125,lift.main.LiftBrain,1,7570
11373736,79,40,1975,lift.main.ImprovedBrain2,1,5758
1464291,39,92,975,lift.main.LiftBrain,1,1501
433487,27,98,675,lift.main.ImprovedBrain2,1,642
82811276,147,66,3675,lift.main.LiftBrain,1,22533
17800360,89,28,2225,lift.main.LiftBrain,1,8000
12837913,79,46,1975,lift.main.LiftBrain,1,6500
3599455,53,68,1325,lift.main.LiftBrain,1,2716
395691,35,8,875,lift.main.LiftBrain,1,452
20756776,97,6,2425,lift.main.LiftBrain,1,8559
50302541,127,72,3175,lift.main.ImprovedBrain2,1,15843
64521685,135,50,3375,lift.main.LiftBrain,1,19117
40748171,117,62,2925,lift.main.LiftBrain,1,13930
21068436,93,54,2325,lift.main.LiftBrain,1,9061
77017304,143,32,3575,lift.main.LiftBrain,1,21543
114325227,165,32,4125,lift.main.LiftBrain,1,27715
1800336,47,10,1175,lift.main.LiftBrain,1,1532
151526,19,96,475,lift.main.LiftBrain,1,319
1246336,39,32,975,lift.main.LiftBrain,1,1278
783997,33,42,825,lift.main.LiftBrain,1,950
2854,11,24,275,lift.main.LiftBrain,1,10
114421,19,48,475,lift.main.LiftBrain,1,240
602736,31,32,775,lift.main.LiftBrain,1,777
8612421,75,6,1875,lift.main.LiftBrain,1,4593
106287171,163,82,4075,lift.main.ImprovedBrain2,1,26082
1499713,41,36,1025,lift.main.ImprovedBrain2,1,1463
32466066,107,94,2675,lift.main.LiftBrain,1,12136
110876988,161,36,4025,lift.main.LiftBrain,1,27547
70099101,143,28,3575,lift.main.ImprovedBrain2,1,19608
4680188,61,18,1525,lift.main.ImprovedBrain2,1,3068
117068600,165,60,4125,lift.main.LiftBrain,1,28380
118221147,167,38,4175,lift.main.LiftBrain,1,28316
45159077,123,70,3075,lift.main.ImprovedBrain2,1,14685
18673733,95,6,2375,lift.main.LiftBrain,1,7862
32336601,121,2,3025,lift.main.LiftBrain,1,10689
31498116,105,72,2625,lift.main.LiftBrain,1,11999
2938068,51,24,1275,lift.main.LiftBrain,1,2304
953996,35,28,875,lift.main.LiftBrain,1,1090
7356912,67,46,1675,lift.main.LiftBrain,1,4392
4272974,55,58,1375,lift.main.LiftBrain,1,3107
46704029,121,80,3025,lift.main.LiftBrain,1,15439
8590503,71,20,1775,lift.main.LiftBrain,1,4839
124022642,167,94,4175,lift.main.LiftBrain,1,29706
1314269,39,34,975,lift.main.LiftBrain,1,1347
81392926,155,4,3875,lift.main.ImprovedBrain2,1,21004
496294,29,42,725,lift.main.LiftBrain,1,684
2166488,45,34,1125,lift.main.LiftBrain,1,1925
257833,23,54,575,lift.main.LiftBrain,1,448
84540,17,86,425,lift.main.LiftBrain,1,198
35020,13,96,325,lift.main.LiftBrain,1,107
1704537,41,64,1025,lift.main.LiftBrain,1,1662
3984639,55,80,1375,lift.main.ImprovedBrain2,1,2897
15516773,85,22,2125,lift.main.LiftBrain,1,7302
1791813,41,80,1025,lift.main.LiftBrain,1,1748
116702264,165,24,4125,lift.main.LiftBrain,1,28291
45237191,125,4,3125,lift.main.LiftBrain,1,14475
847916,37,12,925,lift.main.LiftBrain,1,916
27396873,103,50,2575,lift.main.LiftBrain,1,10639
71952818,155,2,3875,lift.main.ImprovedBrain2,1,18568
36898287,111,88,2775,lift.main.LiftBrain,1,13296
3681564,53,38,1325,lift.main.LiftBrain,1,2778
258564,23,92,575,lift.main.LiftBrain,1,449
48130324,129,4,3225,lift.main.LiftBrain,1,14924
1940726,43,54,1075,lift.main.LiftBrain,1,1805
918756,35,34,875,lift.main.LiftBrain,1,1050
67377084,139,56,3475,lift.main.LiftBrain,1,19389
1903305,43,46,1075,lift.main.LiftBrain,1,1770
17943104,89,48,2225,lift.main.LiftBrain,1,8064
55563825,133,12,3325,lift.main.ImprovedBrain2,1,16710
2185208,45,72,1125,lift.main.ImprovedBrain2,1,1942
78332020,145,22,3625,lift.main.LiftBrain,1,21608
39472041,117,44,2925,lift.main.LiftBrain,1,13494
28258318,105,64,2625,lift.main.ImprovedBrain2,1,10765
55407024,129,40,3225,lift.main.LiftBrain,1,17180
1189702,37,52,925,lift.main.LiftBrain,1,1286
38079,17,24,425,lift.main.LiftBrain,1,89
76535271,143,80,3575,lift.main.LiftBrain,1,21408
205855,57,2,1425,lift.main.LiftBrain,1,144
7440746,67,70,1675,lift.main.LiftBrain,1,4442
27735935,109,4,2725,lift.main.LiftBrain,1,10178
95335977,155,24,3875,lift.main.LiftBrain,1,24602
15198387,91,4,2275,lift.main.LiftBrain,1,6680
5204033,59,96,1475,lift.main.LiftBrain,1,3528
93099633,155,60,3875,lift.main.ImprovedBrain2,1,24025
15085503,85,52,2125,lift.main.ImprovedBrain2,1,7099
412379,27,48,675,lift.main.ImprovedBrain2,1,610
1380162,39,40,975,lift.main.ImprovedBrain2,1,1415
69427921,137,76,3425,lift.main.LiftBrain,1,20270
24449021,99,42,2475,lift.main.LiftBrain,1,9878
2656,9,54,225,lift.main.LiftBrain,1,11
24763023,101,70,2525,lift.main.ImprovedBrain2,1,9807
21250308,97,38,2425,lift.main.ImprovedBrain2,1,8763
113535697,163,66,4075,lift.main.LiftBrain,1,27861
7514718,67,46,1675,lift.main.LiftBrain,1,4486
15968944,87,70,2175,lift.main.ImprovedBrain2,1,7342
345149,25,78,625,lift.main.ImprovedBrain2,1,552
26094595,105,6,2625,lift.main.LiftBrain,1,9940
1095,7,58,175,lift.main.LiftBrain,1,6
313301,25,50,625,lift.main.LiftBrain,1,501
121208,19,46,475,lift.main.LiftBrain,1,255
118544459,167,96,4175,lift.main.LiftBrain,1,28393
5675726,61,64,1525,lift.main.LiftBrain,1,3721
12800640,79,52,1975,lift.main.LiftBrain,1,6481
49196421,127,58,3175,lift.main.ImprovedBrain2,1,15494
507695,29,60,725,lift.main.ImprovedBrain2,1,700
7012162,67,28,1675,lift.main.ImprovedBrain2,1,4186
110103099,163,10,4075,lift.main.LiftBrain,1,27019
1258940,37,92,925,lift.main.LiftBrain,1,1361
72039094,139,62,3475,lift.main.LiftBrain,1,20730
51642388,129,78,3225,lift.main.ImprovedBrain2,1,16013
10982372,77,36,1925,lift.main.ImprovedBrain2,1,5705
98749649,155,58,3875,lift.main.LiftBrain,1,25483
80439687,145,40,3625,lift.main.LiftBrain,1,22190
16085199,85,46,2125,lift.main.LiftBrain,1,7569
8241401,69,28,1725,lift.main.LiftBrain,1,4777
50487160,125,46,3125,lift.main.LiftBrain,1,16155
80047604,149,42,3725,lift.main.ImprovedBrain2,1,21489
81405493,147,76,3675,lift.main.LiftBrain,1,22151
45490556,119,68,2975,lift.main.LiftBrain,1,15290
15087979,87,8,2175,lift.main.LiftBrain,1,6937
64318,15,86,375,lift.main.LiftBrain,1,171
89619030,151,44,3775,lift.main.LiftBrain,1,23740
58259835,131,10,3275,lift.main.LiftBrain,1,17789
83894794,151,22,3775,lift.main.ImprovedBrain2,1,22223
10309937,75,68,1875,lift.main.ImprovedBrain2,1,5498
69300434,141,12,3525,lift.main.LiftBrain,1,19659
2192992,49,10,1225,lift.main.LiftBrain,1,1790
1064845,35,60,875,lift.main.LiftBrain,1,1216
22966180,97,54,2425,lift.main.LiftBrain,1,9470
32996215,111,70,2775,lift.main.ImprovedBrain2,1,11890
264119,25,30,625,lift.main.ImprovedBrain2,1,422
11143522,79,38,1975,lift.main.ImprovedBrain2,1,5642
69661983,139,84,3475,lift.main.LiftBrain,1,20046
58102542,131,88,3275,lift.main.LiftBrain,1,17741
4568030,59,14,1475,lift.main.LiftBrain,1,3096
16728159,87,30,2175,lift.main.LiftBrain,1,7691
55474256,129,70,3225,lift.main.LiftBrain,1,17201
61261230,133,60,3325,lift.main.LiftBrain,1,18424
7549645,67,70,1675,lift.main.LiftBrain,1,4507
657093,31,38,775,lift.main.LiftBrain,1,847
57991219,131,48,3275,lift.main.LiftBrain,1,17707
26858899,101,98,2525,lift.main.LiftBrain,1,10637
27452918,107,6,2675,lift.main.LiftBrain,1,10262
2441943,47,28,1175,lift.main.LiftBrain,1,2078
22410239,95,50,2375,lift.main.LiftBrain,1,9435
102681534,165,10,4125,lift.main.ImprovedBrain2,1,24892
7623134,69,36,1725,lift.main.ImprovedBrain2,1,4419
2229128,45,84,1125,lift.main.ImprovedBrain2,1,1981
312579,25,44,625,lift.main.ImprovedBrain2,1,500
64406459,137,26,3425,lift.main.LiftBrain,1,18804
1198,7,64,175,lift.main.LiftBrain,1,6
456356,27,54,675,lift.main.LiftBrain,1,676
14994062,87,20,2175,lift.main.ImprovedBrain2,1,6893
1004,7,64,175,lift.main.ImprovedBrain2,1,5
7657246,69,32,1725,lift.main.ImprovedBrain2,1,4438
56129920,129,62,3225,lift.main.LiftBrain,1,17404
949767,35,40,875,lift.main.LiftBrain,1,1085
16388400,89,28,2225,lift.main.ImprovedBrain2,1,7365
42220876,117,64,2925,lift.main.LiftBrain,1,14434
5400,15,4,375,lift.main.LiftBrain,1,14
70623566,145,4,3625,lift.main.LiftBrain,1,19482
560832,29,90,725,lift.main.LiftBrain,1,773
34571019,115,12,2875,lift.main.ImprovedBrain2,1,12024
86965941,151,88,3775,lift.main.LiftBrain,1,23037
1606382,41,32,1025,lift.main.LiftBrain,1,1567
602947,33,18,825,lift.main.LiftBrain,1,730
72814981,143,14,3575,lift.main.LiftBrain,1,20367
65643632,139,50,3475,lift.main.ImprovedBrain2,1,18890
76026768,143,88,3575,lift.main.LiftBrain,1,21266
984355,51,4,1275,lift.main.LiftBrain,1,772
32587539,111,22,2775,lift.main.ImprovedBrain2,1,11743
4066312,55,58,1375,lift.main.ImprovedBrain2,1,2957
97765772,157,16,3925,lift.main.LiftBrain,1,24908
8249781,69,74,1725,lift.main.ImprovedBrain2,1,4782
18381391,89,98,2225,lift.main.LiftBrain,1,8261
105907497,159,28,3975,lift.main.LiftBrain,1,26643
50880675,127,46,3175,lift.main.LiftBrain,1,16025
77607371,147,56,3675,lift.main.ImprovedBrain2,1,21117
1498432,43,18,1075,lift.main.ImprovedBrain2,1,1393
116891526,165,96,4125,lift.main.LiftBrain,1,28337
5554,9,74,225,lift.main.LiftBrain,1,24
85727163,149,38,3725,lift.main.LiftBrain,1,23014
5395937,61,18,1525,lift.main.LiftBrain,1,3538
59112712,131,36,3275,lift.main.LiftBrain,1,18049
77543162,143,82,3575,lift.main.LiftBrain,1,21690
84543315,163,2,4075,lift.main.ImprovedBrain2,1,20746
12166589,77,52,1925,lift.main.LiftBrain,1,6320
1412747,43,12,1075,lift.main.LiftBrain,1,1314
20760456,93,90,2325,lift.main.LiftBrain,1,8929
48738017,123,60,3075,lift.main.LiftBrain,1,15849
31642320,109,92,2725,lift.main.ImprovedBrain2,1,11611
77031940,143,40,3575,lift.main.LiftBrain,1,21547
28464040,103,68,2575,lift.main.LiftBrain,1,11053
17459821,89,16,2225,lift.main.LiftBrain,1,7847
22072943,95,58,2375,lift.main.LiftBrain,1,9293
11598851,77,28,1925,lift.main.LiftBrain,1,6025
39124158,115,58,2875,lift.main.LiftBrain,1,13608
23805143,101,8,2525,lift.main.LiftBrain,1,9427
37538060,113,44,2825,lift.main.LiftBrain,1,13287
87299954,153,96,3825,lift.main.ImprovedBrain2,1,22823
73143330,141,96,3525,lift.main.LiftBrain,1,20749
3505412,53,18,1325,lift.main.LiftBrain,1,2645
18699711,103,2,2575,lift.main.LiftBrain,1,7262
141417,19,84,475,lift.main.LiftBrain,1,297
5377092,71,4,1775,lift.main.LiftBrain,1,3029
8338972,69,40,1725,lift.main.LiftBrain,1,4834
25569936,103,22,2575,lift.main.ImprovedBrain2,1,9930
74836345,143,78,3575,lift.main.LiftBrain,1,20933
5035498,59,52,1475,lift.main.LiftBrain,1,3413
34885529,115,6,2875,lift.main.LiftBrain,1,12134
10342723,73,92,1825,lift.main.LiftBrain,1,5667
3054217,73,2,1825,lift.main.LiftBrain,1,1673
74187495,143,96,3575,lift.main.ImprovedBrain2,1,20751
99636760,157,86,3925,lift.main.LiftBrain,1,25385
33389322,123,2,3075,lift.main.LiftBrain,1,10858
75132887,143,14,3575,lift.main.LiftBrain,1,21016
103463211,159,92,3975,lift.main.LiftBrain,1,26028
22580119,95,90,2375,lift.main.LiftBrain,1,9507
16839353,87,74,2175,lift.main.LiftBrain,1,7742
16098,13,38,325,lift.main.LiftBrain,1,49
4186,13,4,325,lift.main.LiftBrain,1,12
93005091,157,46,3925,lift.main.ImprovedBrain2,1,23695
99410082,155,68,3875,lift.main.LiftBrain,1,25654
915331,41,8,1025,lift.main.LiftBrain,1,893
34122955,113,70,2825,lift.main.ImprovedBrain2,1,12078
5387381,59,74,1475,lift.main.LiftBrain,1,3652
66365729,137,28,3425,lift.main.LiftBrain,1,19376
1023481,35,90,875,lift.main.LiftBrain,1,1169
951383,35,28,875,lift.main.LiftBrain,1,1087
5181005,61,22,1525,lift.main.LiftBrain,1,3397
188497,21,74,525,lift.main.LiftBrain,1,359
520130,31,20,775,lift.main.LiftBrain,1,671
36425,19,18,475,lift.main.LiftBrain,1,76
27620090,107,6,2675,lift.main.LiftBrain,1,10325
100745,21,24,525,lift.main.LiftBrain,1,191
70443571,139,86,3475,lift.main.LiftBrain,1,20271
17879737,91,8,2275,lift.main.LiftBrain,1,7859
1708587,41,76,1025,lift.main.LiftBrain,1,1666
190157,21,54,525,lift.main.LiftBrain,1,362
6186654,83,2,2075,lift.main.LiftBrain,1,2981
71953516,143,64,3575,lift.main.ImprovedBrain2,1,20126
320013,25,58,625,lift.main.ImprovedBrain2,1,512
28504,25,10,625,lift.main.ImprovedBrain2,1,45
7306742,67,76,1675,lift.main.ImprovedBrain2,1,4362
109514803,163,12,4075,lift.main.LiftBrain,1,26874
3271219,51,88,1275,lift.main.LiftBrain,1,2565
79997468,147,52,3675,lift.main.LiftBrain,1,21768
73705753,145,14,3625,lift.main.ImprovedBrain2,1,20332
846,7,26,175,lift.main.ImprovedBrain2,1,4
2556199,47,82,1175,lift.main.ImprovedBrain2,1,2175
74293539,147,4,3675,lift.main.LiftBrain,1,20215
36343121,113,20,2825,lift.main.LiftBrain,1,12864
28013817,103,66,2575,lift.main.LiftBrain,1,10879
2730,7,96,175,lift.main.LiftBrain,1,15
37713315,117,6,2925,lift.main.LiftBrain,1,12893
17058793,87,78,2175,lift.main.LiftBrain,1,7843
71310448,141,30,3525,lift.main.LiftBrain,1,20229
24152850,97,38,2425,lift.main.LiftBrain,1,9959
6255300,63,58,1575,lift.main.LiftBrain,1,3971
81982918,151,32,3775,lift.main.ImprovedBrain2,1,21717
1419356,45,10,1125,lift.main.ImprovedBrain2,1,1261
137016,19,68,475,lift.main.ImprovedBrain2,1,288
31603649,107,64,2675,lift.main.LiftBrain,1,11814
19252751,91,62,2275,lift.main.LiftBrain,1,8462
7428705,67,76,1675,lift.main.LiftBrain,1,4435
7082011,65,76,1625,lift.main.LiftBrain,1,4358
14953547,83,62,2075,lift.main.LiftBrain,1,7206
376223,25,98,625,lift.main.LiftBrain,1,601
25330936,99,74,2475,lift.main.LiftBrain,1,10234
2807244,49,24,1225,lift.main.LiftBrain,1,2291
37845195,113,92,2825,lift.main.LiftBrain,1,13396
41474307,119,32,2975,lift.main.ImprovedBrain2,1,13940
256052,27,18,675,lift.main.ImprovedBrain2,1,379
325700,29,18,725,lift.main.ImprovedBrain2,1,449
1116367,37,90,925,lift.main.ImprovedBrain2,1,1206
338206,27,48,675,lift.main.ImprovedBrain2,1,501
46890234,121,72,3025,lift.main.LiftBrain,1,15500
37147913,113,56,2825,lift.main.LiftBrain,1,13149
45648318,123,50,3075,lift.main.ImprovedBrain2,1,14844
96385885,155,90,3875,lift.main.LiftBrain,1,24873
53175735,127,24,3175,lift.main.LiftBrain,1,16748
19562691,93,40,2325,lift.main.LiftBrain,1,8414
6219430,63,32,1575,lift.main.LiftBrain,1,3948
8180,17,14,425,lift.main.LiftBrain,1,19
1971220,43,66,1075,lift.main.LiftBrain,1,1833
1879963,43,52,1075,lift.main.LiftBrain,1,1748
39051311,117,46,2925,lift.main.ImprovedBrain2,1,13350
10670638,77,16,1925,lift.main.LiftBrain,1,5543
73036271,143,12,3575,lift.main.LiftBrain,1,20429
16197861,85,84,2125,lift.main.LiftBrain,1,7622
152458,21,40,525,lift.main.LiftBrain,1,290
39211799,115,74,2875,lift.main.LiftBrain,1,13638
2503103,53,8,1325,lift.main.LiftBrain,1,1889
607039,31,26,775,lift.main.LiftBrain,1,783
7526247,67,76,1675,lift.main.LiftBrain,1,4493
37214739,113,68,2825,lift.main.LiftBrain,1,13173
19390,11,92,275,lift.main.LiftBrain,1,70
22439,13,56,325,lift.main.LiftBrain,1,69
2405057,47,26,1175,lift.main.LiftBrain,1,2046
15257850,85,32,2125,lift.main.LiftBrain,1,7180
36352500,111,58,2775,lift.main.LiftBrain,1,13100
60611,15,96,375,lift.main.LiftBrain,1,161
10444,21,2,525,lift.main.LiftBrain,1,19
459710,27,94,675,lift.main.LiftBrain,1,681
85800643,151,68,3775,lift.main.ImprovedBrain2,1,22728
116357657,165,20,4125,lift.main.LiftBrain,1,28207
539,5,52,125,lift.main.LiftBrain,1,4
3600961,59,6,1475,lift.main.LiftBrain,1,2441
42835512,117,54,2925,lift.main.LiftBrain,1,14644
8017104,67,68,1675,lift.main.LiftBrain,1,4786
175744,23,30,575,lift.main.LiftBrain,1,305
220532,21,80,525,lift.main.LiftBrain,1,420
65544663,139,42,3475,lift.main.ImprovedBrain2,1,18861
114510469,165,34,4125,lift.main.LiftBrain,1,27760
6580829,65,38,1625,lift.main.LiftBrain,1,4049
814596,33,42,825,lift.main.LiftBrain,1,987
18644312,89,80,2225,lift.main.LiftBrain,1,8379
5951583,61,94,1525,lift.main.LiftBrain,1,3902
1659759,41,64,1025,lift.main.LiftBrain,1,1619
1102,7,46,175,lift.main.LiftBrain,1,6
232089,23,42,575,lift.main.LiftBrain,1,403
24511948,99,48,2475,lift.main.LiftBrain,1,9903
45318528,123,84,3075,lift.main.ImprovedBrain2,1,14737
8129544,71,52,1775,lift.main.ImprovedBrain2,1,4580
12531,27,2,675,lift.main.ImprovedBrain2,1,18
42372389,119,22,2975,lift.main.LiftBrain,1,14242
11126387,77,94,1925,lift.main.ImprovedBrain2,1,5779
86101294,151,32,3775,lift.main.LiftBrain,1,22808
149064,23,21,575,lift.main.BrainWithWeights,1,259
109029817,163,98,4075,lift.main.BrainWithWeights,1,26755
38520858,115,40,2875,lift.main.BrainWithWeights,1,13398
2220861,49,12,1225,lift.main.BrainWithWeights,1,1812
96083079,157,38,3925,lift.main.BrainWithWeights,1,24479
121939238,167,98,4175,lift.main.BrainWithWeights,1,29207
41433841,117,60,2925,lift.main.BrainWithWeights,1,14165
10079,23,2,575,lift.main.BrainWithWeights,1,17
27150759,103,26,2575,lift.main.BrainWithWeights,1,10543
90005,17,50,425,lift.main.BrainWithWeights,1,211
32741,13,78,325,lift.main.BrainWithWeights,1,100
36786981,111,44,2775,lift.main.BrainWithWeights,1,13256
65095137,135,36,3375,lift.main.BrainWithWeights,1,19287
82526781,147,86,3675,lift.main.BrainWithWeights,1,22456
338981,27,24,675,lift.main.BrainWithWeights,1,502
42473372,119,90,2975,lift.main.BrainWithWeights,1,14276
47589922,123,90,3075,lift.main.BrainWithWeights,1,15476
1999163,43,70,1075,lift.main.BrainWithWeights,1,1859
15515259,85,36,2125,lift.main.BrainWithWeights,1,7301
22648292,95,78,2375,lift.main.BrainWithWeights,1,9536
32555438,107,78,2675,lift.main.BrainWithWeights,1,12170
95622780,157,8,3925,lift.main.BrainWithWeights,1,24362
56242940,131,20,3275,lift.main.BrainWithWeights,1,17173
90792594,153,58,3825,lift.main.BrainWithWeights,1,23736
2811644,49,68,1225,lift.main.BrainWithWeights,1,2295
128413,19,44,475,lift.main.BrainWithWeights,1,270
23691080,97,60,2425,lift.main.BrainWithWeights,1,9769
11487,21,6,525,lift.main.BrainWithWeights,1,21
873,7,21,175,lift.main.BrainWithWeights,1,4
781779,35,21,875,lift.main.BrainWithWeights,1,893
7201,15,21,375,lift.main.BrainWithWeights,1,19
745570,35,21,875,lift.main.BrainWithWeights,1,852
1027250,37,21,925,lift.main.BrainWithWeights,1,1110
1482515,41,21,1025,lift.main.BrainWithWeights,1,1446
855862,35,21,875,lift.main.BrainWithWeights,1,978
2793,11,21,275,lift.main.BrainWithWeights,1,10
8300,15,21,375,lift.main.BrainWithWeights,1,22
208910,25,21,625,lift.main.BrainWithWeights,1,334
573014,31,21,775,lift.main.BrainWithWeights,1,739
929943,37,21,925,lift.main.BrainWithWeights,1,1005
213294,25,21,625,lift.main.BrainWithWeights,1,341
2963,11,21,275,lift.main.BrainWithWeights,1,10
111446,23,21,575,lift.main.BrainWithWeights,1,193
18092,17,21,425,lift.main.BrainWithWeights,1,42
1402024,41,21,1025,lift.main.BrainWithWeights,1,1367
113068,23,21,575,lift.main.BrainWithWeights,1,196
416,5,21,125,lift.main.BrainWithWeights,1,3
48838,19,21,475,lift.main.BrainWithWeights,1,102
961,7,21,175,lift.main.BrainWithWeights,1,5
686702,33,21,825,lift.main.BrainWithWeights,1,832
2816,11,21,275,lift.main.BrainWithWeights,1,10
644908,33,21,825,lift.main.BrainWithWeights,1,781
310856,27,21,675,lift.main.BrainWithWeights,1,460
1667,9,21,225,lift.main.BrainWithWeights,1,7
235937,25,21,625,lift.main.BrainWithWeights,1,377
2935,11,21,275,lift.main.BrainWithWeights,1,10
267882,27,21,675,lift.main.BrainWithWeights,1,396
550935,31,21,775,lift.main.BrainWithWeights,1,710
17743,17,21,425,lift.main.BrainWithWeights,1,41
637993,33,21,825,lift.main.BrainWithWeights,1,773
378,5,21,125,lift.main.BrainWithWeights,1,3
1760,9,21,225,lift.main.BrainWithWeights,1,7
644722,33,21,825,lift.main.BrainWithWeights,1,781
91221,21,21,525,lift.main.BrainWithWeights,1,173
688399,33,21,825,lift.main.BrainWithWeights,1,834
762880,35,21,875,lift.main.BrainWithWeights,1,871
3032,11,21,275,lift.main.BrainWithWeights,1,11
1658,9,21,225,lift.main.BrainWithWeights,1,7
1506,9,21,225,lift.main.BrainWithWeights,1,6
1468485,41,21,1025,lift.main.BrainWithWeights,1,1432
2770,11,21,275,lift.main.BrainWithWeights,1,10
35177,19,21,475,lift.main.BrainWithWeights,1,74
1423767,41,21,1025,lift.main.BrainWithWeights,1,1389
299909,27,21,675,lift.main.BrainWithWeights,1,444
1111256,39,21,975,lift.main.BrainWithWeights,1,1139
74898,21,21,525,lift.main.BrainWithWeights,1,142
2874,11,21,275,lift.main.BrainWithWeights,1,10
147373,23,21,575,lift.main.BrainWithWeights,1,256
643831,33,21,825,lift.main.BrainWithWeights,1,780
391,5,21,125,lift.main.BrainWithWeights,1,3
1180402,39,21,975,lift.main.BrainWithWeights,1,1210
4263,13,21,325,lift.main.BrainWithWeights,1,13
